"Distance [mm]","Ft [] - Time='0s'"
147.614308384731,8977.17607969529
147.72716336056,9053.8644384012
147.840018336389,9126.61541308275
147.952873312219,9196.14546847288
148.065728288048,9265.61079475789
148.178583263877,9322.39370977171
148.291438239707,9373.78634849494
148.404293215536,9420.73377240958
148.517148191365,9457.47875638226
148.630003167195,9491.54561780809
148.742858143024,9517.36910166861
148.855713118853,9527.63657389301
148.968568094682,9535.29394030764
149.081423070512,9526.69901066272
149.194278046341,9521.52203937744
149.30713302217,9499.19361320718
149.419987998,9466.47762535905
149.532842973829,9431.99194194252
149.645697949658,9381.76091554038
149.758552925488,9323.99151561278
149.871407901317,9253.39307463878
149.984262877146,9181.46205664728
150.097117852975,9099.53650678848
150.209972828805,9007.85391282571
150.322827804634,8913.03648633481
150.435682780463,8807.09879795113
150.548537756293,8702.86821158513
150.661392732122,8588.48271802677
150.774247707951,8466.09358857194
150.887102683781,8339.97770576351
150.99995765961,8212.59957619051
151.112812635439,8085.02852648425
151.225667611269,7947.55247490913
151.338522587098,7812.10318211619
151.451377562927,7672.04111658751
151.564232538756,7530.82416152769
151.677087514586,7382.80471460934
151.789942490415,7236.37787653843
151.902797466244,7091.0663165126
152.015652442074,6939.24414535754
152.128507417903,6791.01132700631
152.241362393732,6640.55739314811
152.354217369562,6491.12447350101
152.467072345391,6339.52673637365
152.57992732122,6191.23556828051
152.69278229705,6037.5683282663
152.805637272879,5889.59398231251
152.918492248708,5740.65811774731
153.031347224537,5593.31478145277
153.144202200367,5447.20670674827
153.257057176196,5303.07369051681
153.369912152025,5159.82335943349
153.482767127855,5016.56179834283
153.595622103684,4876.90984873701
153.708477079513,4737.97098376063
153.821332055343,4601.26975243514
153.934187031172,4463.49817248075
154.047042007001,4331.86654499717
154.15989698283,4198.50351513102
154.27275195866,4070.48293752644
154.385606934489,3941.91414043055
154.498461910318,3821.94138308489
154.611316886148,3692.78438519072
154.724171861977,3574.70183630987
154.837026837806,3451.30115874258
154.949881813636,3333.44651990536
155.062736789465,3218.49653601493
155.175591765294,3105.53116272745
155.288446741124,2997.96675173202
155.401301716953,2886.67280852104
155.514156692782,2780.70598447094
155.627011668611,2671.84652272467
155.739866644441,2566.89630640898
155.85272162027,2462.76299693857
155.965576596099,2358.73554428687
156.078431571929,2256.54326337524
156.191286547758,2156.27182994338
156.304141523587,2059.87364972453
156.416996499417,1961.54675540537
156.529851475246,1863.52366205286
156.642706451075,1771.22011058607
156.755561426905,1678.79713702209
156.868416402734,1588.17623424192
156.981271378563,1498.38765942743
157.094126354392,1408.46836745994
157.206981330222,1323.43041154105
157.319836306051,1237.52316349669
157.43269128188,1155.25861786062
157.54554625771,1074.05952459018
157.658401233539,993.870956998494
157.771256209368,915.499222979299
157.884111185198,836.840043353963
157.996966161027,765.384220919493
158.109821136856,696.326827975123
158.222676112685,623.799056962512
158.335531088515,557.496854249269
158.448386064344,490.294647365455
158.561241040173,430.722141401145
158.674096016003,372.750758393916
158.786950991832,318.491813056036
158.899805967661,259.032162294582
159.012660943491,208.36452472219
159.12551591932,159.248693823154
159.238370895149,112.988992813746
159.351225870978,66.1837729526258
159.464080846808,26.8932151032874
159.576935822637,-10.360715987336
159.689790798466,-45.5710494385986
159.802645774296,-78.2373656424254
159.915500750125,-105.691114565736
160.028355725954,-129.498297476122
160.141210701784,-151.936696233963
160.254065677613,-167.917816969759
160.366920653442,-181.159721110978
160.479775629272,-190.27259205287
160.592630605101,-194.760131818522
160.70548558093,-195.719021377952
160.818340556759,-191.783171953093
160.931195532589,-184.581689672864
161.044050508418,-171.307395435423
161.156905484247,-154.439684136697
161.269760460077,-134.160610888171
161.382615435906,-109.250486804655
161.495470411735,-82.1812716749941
161.608325387565,-50.4112884362895
161.721180363394,-16.5066173597144
161.834035339223,20.5073603041017
161.946890315052,58.9773284684198
162.059745290882,99.7153287682461
162.172600266711,143.80771599926
162.28545524254,187.383188375026
162.39831021837,231.736892120275
162.511165194199,275.171101284674
162.624020170028,317.377254922088
162.736875145858,359.504992971928
162.849730121687,398.716574236043
162.962585097516,439.150882190758
163.075440073346,475.92535230022
163.188295049175,509.69287796301
163.301150025004,542.24115321865
163.414005000833,572.497864784465
163.526859976663,599.201811100535
163.639714952492,623.027255687169
163.752569928321,645.342858161948
163.865424904151,661.821045064401
163.97827987998,677.80809174683
164.091134855809,690.280392650032
164.203989831639,700.340293719019
164.316844807468,708.056370694565
164.429699783297,712.615061243783
164.542554759127,714.888904603984
164.655409734956,714.677435540057
164.768264710785,711.923353841673
164.881119686614,706.821802829175
164.993974662444,699.977813489164
165.106829638273,690.618819116576
165.219684614102,679.318223357909
165.332539589932,667.222423604276
165.445394565761,652.337576530547
165.55824954159,636.314073174249
165.67110451742,620.123356172157
165.783959493249,601.864581617766
165.896814469078,581.912327277474
166.009669444907,558.646930945004
166.122524420737,534.701580183435
166.235379396566,508.330934051783
166.348234372395,480.71118932199
166.461089348225,451.700639282578
166.573944324054,421.473104462587
166.686799299883,390.060058533342
166.799654275713,357.790945102531
166.912509251542,324.164642183122
167.025364227371,290.01570006556
167.138219203201,254.879788894828
167.25107417903,219.240172327673
167.363929154859,182.666462558331
167.476784130688,145.640119211285
167.589639106518,108.056913232184
167.702494082347,70.0091474326922
167.815349058176,31.2569339980698
167.928204034006,-7.75427101094683
168.041059009835,-47.2082549716506
168.153913985664,-86.9531043830918
168.266768961494,-127.006439936701
168.379623937323,-167.364840429675
168.492478913152,-207.401888430437
168.605333888982,-248.260522752107
168.718188864811,-289.277009262753
168.83104384064,-330.283295768516
168.943898816469,-371.422530096044
169.056753792299,-412.154386317594
169.169608768128,-452.763864399902
169.282463743957,-491.952856813716
169.395318719787,-532.685919065281
169.508173695616,-574.560733230063
169.621028671445,-617.003998684807
169.733883647275,-659.919384989365
169.846738623104,-703.665367149302
169.959593598933,-747.805482771342
170.072448574762,-792.078545675132
170.185303550592,-836.743034941509
170.298158526421,-881.804155780597
170.41101350225,-926.386896157837
170.52386847808,-971.870037645467
170.636723453909,-1017.83386458209
170.749578429738,-1063.33071090039
170.862433405568,-1109.00052287699
170.975288381397,-1154.42393883418
171.088143357226,-1200.04684885193
171.200998333056,-1245.62563317354
171.313853308885,-1291.41352736034
171.426708284714,-1336.04514728038
171.539563260543,-1381.23840973449
171.652418236373,-1426.08538728497
171.765273212202,-1469.49277944197
171.878128188031,-1512.44187959258
171.990983163861,-1555.90584772338
172.10383813969,-1597.54906491221
172.216693115519,-1638.51505503169
172.329548091349,-1677.24296571746
172.442403067178,-1716.78227777338
172.555258043007,-1753.05227565575
172.668113018836,-1789.84511452087
172.780967994666,-1821.69253669729
172.893822970495,-1851.66120909498
173.006677946324,-1883.17592929664
173.119532922154,-1914.41553763377
173.232387897983,-1940.81399218683
173.345242873812,-1967.97077528679
173.458097849642,-1993.47569071427
173.570952825471,-2015.89321121212
173.6838078013,-2035.7508152154
173.79666277713,-2053.72620681707
173.909517752959,-2068.68180181949
174.022372728788,-2082.32415863063
174.135227704617,-2091.44401957623
174.248082680447,-2098.70004133809
174.360937656276,-2103.04421926224
174.473792632105,-2104.96311642997
174.586647607935,-2102.35675343814
174.699502583764,-2096.24214827626
174.812357559593,-2088.27951395845
174.925212535423,-2075.79971544126
175.038067511252,-2058.65304778407
175.150922487081,-2038.18100790969
175.26377746291,-2015.63580658628
175.37663243874,-1988.42615483305
175.489487414569,-1958.99470127796
175.602342390398,-1927.07206870395
175.715197366228,-1891.94684725495
175.828052342057,-1855.4111244986
175.940907317886,-1817.91417631619
176.053762293716,-1775.81643849257
176.166617269545,-1734.27194047126
176.279472245374,-1690.74996856121
176.392327221204,-1646.31200043999
176.505182197033,-1603.63848604983
176.618037172862,-1561.63628932908
176.730892148691,-1521.6799514305
176.843747124521,-1484.05164199842
176.95660210035,-1449.94956220996
177.069457076179,-1410.33900594312
177.182312052009,-1377.72532890372
177.295167027838,-1351.2650567817
177.408022003667,-1326.02467227799
177.520876979497,-1301.24129483263
177.633731955326,-1282.65729539798
177.746586931155,-1267.26587828421
177.859441906984,-1252.30953598646
177.972296882814,-1248.13234914234
178.085151858643,-1239.60300176728
178.198006834472,-1241.3056543125
178.310861810302,-1242.28591599516
178.423716786131,-1246.25078538929
178.53657176196,-1257.08464166053
178.64942673779,-1268.55420574319
178.762281713619,-1282.94862404023
178.875136689448,-1299.7178647168
178.987991665278,-1323.97523255913
179.100846641107,-1345.84190300729
179.213701616936,-1375.19054452971
179.326556592765,-1403.05369758076
179.439411568595,-1439.52427232673
179.552266544424,-1470.70015641765
179.665121520253,-1511.78252623788
179.777976496083,-1549.51859414949
179.890831471912,-1590.40674634505
180.003686447741,-1633.8204243815
180.116541423571,-1683.0122856466
180.2293963994,-1735.78232419032
180.342251375229,-1789.61366484508
180.455106351059,-1844.75081468022
180.567961326888,-1905.00672948639
180.680816302717,-1965.76873346517
180.793671278546,-2028.80003951182
180.906526254376,-2094.8688040404
181.019381230205,-2163.53433677437
181.132236206034,-2232.73454167104
181.245091181864,-2306.04992857054
181.357946157693,-2382.44609668275
181.470801133522,-2458.96012485629
181.583656109352,-2535.0486209129
181.696511085181,-2616.9542000691
181.80936606101,-2698.10601647888
181.922221036839,-2784.3290064116
182.035076012669,-2869.57574845793
182.147930988498,-2957.58976724592
182.260785964327,-3047.08911419056
182.373640940157,-3139.46097776622
182.486495915986,-3236.06553187356
182.599350891815,-3332.28181035974
182.712205867645,-3432.12310895908
182.825060843474,-3529.92864465195
182.937915819303,-3631.93983707152
183.050770795133,-3732.30280797706
183.163625770962,-3836.55060594039
183.276480746791,-3945.75576018901
183.38933572262,-4055.09304585
183.50219069845,-4164.48482233678
183.615045674279,-4280.53730758539
183.727900650108,-4397.78576430927
183.840755625938,-4517.68297431034
183.953610601767,-4643.0875812059
184.066465577596,-4767.22486373928
184.179320553426,-4894.90629159911
184.292175529255,-5024.33690275698
184.405030505084,-5156.61792080189
184.517885480913,-5290.81490802895
184.630740456743,-5428.18749295389
184.743595432572,-5567.88741550123
184.856450408401,-5707.90322565017
184.969305384231,-5855.14915055269
185.08216036006,-5998.41046575089
185.195015335889,-6146.53932068916
185.307870311719,-6297.77306738987
185.420725287548,-6447.78059978167
185.533580263377,-6604.22053102599
185.646435239207,-6754.9071681822
185.759290215036,-6908.43656364792
185.872145190865,-7066.85686738743
185.985000166694,-7230.27357064151
186.097855142524,-7383.64293165093
186.210710118353,-7539.75299590315
186.323565094182,-7702.99663336872
186.436420070012,-7860.88469330413
186.549275045841,-8015.73601636058
186.66213002167,-8172.86716889548
186.7749849975,-8329.54606776231
186.887839973329,-8485.58086412851
187.000694949158,-8635.41771954706
187.113549924987,-8783.00098292138
187.226404900817,-8929.32880443518
187.339259876646,-9077.62342233487
187.452114852475,-9220.82740614041
187.564969828305,-9356.58016400317
187.677824804134,-9493.95956546246
187.790679779963,-9627.2798860384
187.903534755793,-9752.09608663359
188.016389731622,-9873.59573698488
188.129244707451,-9984.06084022993
188.242099683281,-10093.8366943624
188.35495465911,-10195.6631405518
188.467809634939,-10286.2033782237
188.580664610768,-10370.9092865617
188.693519586598,-10447.9431612039
188.806374562427,-10513.4163992937
188.919229538256,-10571.0968347305
189.032084514086,-10621.175981335
189.144939489915,-10657.9433812421
189.257794465744,-10679.5257611468
189.370649441574,-10705.8355640534
189.483504417403,-10703.6933843489
189.596359393232,-10707.0943256257
189.709214369062,-10697.0461147417
189.822069344891,-10676.0184581382
189.93492432072,-10646.5110885768
190.047779296549,-10609.1834801699
190.160634272379,-10565.782232799
190.273489248208,-10517.7459984283
190.386344224037,-10453.5956814277
190.499199199867,-10387.4825697049
190.612054175696,-10315.9386381726
190.724909151525,-10239.0225621144
190.837764127355,-10153.8694970756
190.950619103184,-10071.6810313756
191.063474079013,-9985.87682516522
191.176329054842,-9884.18637219029
191.289184030672,-9788.47985685594
191.402039006501,-9693.15872137433
191.51489398233,-9593.36270943775
191.62774895816,-9489.4033000605
191.740603933989,-9385.03686830559
191.853458909818,-9274.62853313464
191.966313885648,-9169.27092768056
192.079168861477,-9060.55992596618
192.192023837306,-8947.94769628353
192.304878813136,-8837.62703449635
192.417733788965,-8731.86412989821
192.530588764794,-8621.46729133411
192.643443740623,-8517.77495363163
192.756298716453,-8408.38655976519
192.869153692282,-8304.45346743803
192.982008668111,-8201.91509835662
193.094863643941,-8096.30955296648
193.20771861977,-7996.03385548414
193.320573595599,-7902.12712009818
193.433428571429,-7803.54278367968
193.546283547258,-7709.67490264583
193.659138523087,-7626.59939409004
193.771993498916,-7534.89119496848
193.884848474746,-7446.62565287377
193.997703450575,-7363.67630811672
194.110558426404,-7280.86239784766
194.223413402234,-7211.12719431484
194.336268378063,-7137.65279679425
194.449123353892,-7070.14912985894
194.561978329722,-7012.68367426121
194.674833305551,-6952.72456785447
194.78768828138,-6894.9037844392
194.90054325721,-6842.97964709471
195.013398233039,-6795.87220094437
195.126253208868,-6756.06010050262
195.239108184697,-6715.70966252294
195.351963160527,-6679.27807458712
195.464818136356,-6647.32612161543
195.577673112185,-6619.03910179386
195.690528088015,-6589.5017415046
195.803383063844,-6572.03986632447
195.916238039673,-6555.68837903033
196.029093015503,-6538.83801596304
196.141947991332,-6532.94477533164
196.254802967161,-6529.36386256097
196.36765794299,-6525.17789113821
196.48051291882,-6531.93764187467
196.593367894649,-6542.18140704296
196.706222870478,-6542.51449026341
196.819077846308,-6558.8511797867
196.931932822137,-6573.98108533697
197.044787797966,-6591.43014303677
197.157642773796,-6620.20783051385
197.270497749625,-6646.52968146705
197.383352725454,-6674.47341010744
197.496207701284,-6705.07015226421
197.609062677113,-6745.22691818557
197.721917652942,-6786.53504289019
197.834772628771,-6837.12089426904
197.947627604601,-6884.88141799185
198.06048258043,-6944.02507466585
198.173337556259,-7004.00818404372
198.286192532089,-7066.32190525587
198.399047507918,-7131.49511193744
198.511902483747,-7203.25473069741
198.624757459577,-7275.65339388105
198.737612435406,-7352.43213635899
198.850467411235,-7431.31299256379
198.963322387064,-7519.40282241667
199.076177362894,-7603.76841838081
199.189032338723,-7695.5166260763
199.301887314552,-7785.49502963095
199.414742290382,-7884.32544400553
199.527597266211,-7984.55864467989
199.64045224204,-8082.74159209837
199.75330721787,-8183.7014383201
199.866162193699,-8293.64299281315
199.979017169528,-8402.28515014364
200.091872145358,-8508.01247161493
200.204727121187,-8628.81405608234
200.317582097016,-8740.20855061324
200.430437072845,-8858.47405595965
200.543292048675,-8957.77701165548
200.656147024504,-9079.93826293419
200.769002000333,-9191.00136629862
200.881856976163,-9303.33438625264
200.994711951992,-9419.63412149922
201.107566927821,-9534.19247886238
201.220421903651,-9648.58794192249
201.33327687948,-9761.97470669674
201.446131855309,-9865.61976723577
201.558986831139,-9981.41469329599
201.671841806968,-10085.7588599118
201.784696782797,-10186.7230322433
201.897551758626,-10284.1091268931
202.010406734456,-10382.5581450104
202.123261710285,-10472.8539918134
202.236116686114,-10559.9905342961
202.348971661944,-10643.2414718579
202.461826637773,-10715.2712421777
202.574681613602,-10784.5358486244
202.687536589432,-10848.1546407768
202.800391565261,-10902.7869322267
202.91324654109,-10944.7441998645
203.026101516919,-10986.9005475365
203.138956492749,-11018.3625658886
203.251811468578,-11050.7527187758
203.364666444407,-11064.0583065296
203.477521420237,-11066.9598205889
203.590376396066,-11064.8997595296
203.703231371895,-11056.6894447282
203.816086347725,-11036.6154720662
203.928941323554,-11004.3848799906
204.041796299383,-10977.9596083512
204.154651275213,-10938.1327587691
204.267506251042,-10891.2277933208
204.380361226871,-10843.4362834544
204.4932162027,-10779.4769319427
204.60607117853,-10711.5217065679
204.718926154359,-10637.5572159439
204.831781130188,-10580.0087599936
204.944636106018,-10497.442145457
205.057491081847,-10415.7445575853
205.170346057676,-10333.9528564542
205.283201033506,-10241.6096639522
205.396056009335,-10152.5062121638
205.508910985164,-10063.094001147
205.621765960993,-9976.89929309465
205.734620936823,-9879.8120260298
205.847475912652,-9779.5273715998
205.960330888481,-9688.58836304625
206.073185864311,-9590.41442018977
206.18604084014,-9484.0504327598
206.298895815969,-9391.7674177304
206.411750791799,-9300.09656329698
206.524605767628,-9195.50690185716
206.637460743457,-9102.91896951021
206.750315719287,-9007.44752593131
206.863170695116,-8916.06886130817
206.976025670945,-8818.03914329906
207.088880646774,-8732.50490665137
207.201735622604,-8639.54096780825
207.314590598433,-8557.02761514378
207.427445574262,-8478.05094773801
207.540300550092,-8397.56833061923
207.653155525921,-8319.35347124067
207.76601050175,-8246.91700246189
207.87886547758,-8176.38624632278
207.991720453409,-8091.95982008715
208.104575429238,-8028.54986171786
208.217430405067,-7975.28020010404
208.330285380897,-7916.83545688724
208.443140356726,-7862.94709943357
208.555995332555,-7811.28601771688
208.668850308385,-7771.46700822952
208.781705284214,-7728.44302605026
208.894560260043,-7698.3250510288
209.007415235873,-7657.76339873487
209.120270211702,-7632.43293444649
209.233125187531,-7609.98632789937
209.345980163361,-7576.00581873962
209.45883513919,-7568.54252553836
209.571690115019,-7549.91335425559
209.684545090849,-7551.07602109093
209.797400066678,-7545.57049419261
209.910255042507,-7554.17670839364
210.023110018336,-7555.88035361077
210.135964994166,-7560.48312103237
210.248819969995,-7577.21181357414
210.361674945824,-7597.62723712466
210.474529921654,-7618.59763580794
210.587384897483,-7650.14528845868
210.700239873312,-7687.98886359767
210.813094849142,-7721.8582716166
210.925949824971,-7765.22408878322
211.0388048008,-7797.71517077125
211.151659776629,-7859.82892208948
211.264514752459,-7910.81152129964
211.377369728288,-7967.04267980791
211.490224704117,-8030.95288051993
211.603079679947,-8097.85048865171
211.715934655776,-8169.04053124724
211.828789631605,-8250.14885652206
211.941644607435,-8325.22497436323
212.054499583264,-8420.04996681467
212.167354559093,-8515.83167829351
212.280209534922,-8603.94543138253
212.393064510752,-8707.22070736622
212.505919486581,-8808.69115624102
212.61877446241,-8922.43875405243
212.73162943824,-9039.7779276637
212.844484414069,-9148.50423894939
212.957339389898,-9275.96966847363
213.070194365728,-9405.64828901563
213.183049341557,-9535.3995863192
213.295904317386,-9670.8434524826
213.408759293216,-9805.85848284416
213.521614269045,-9946.37039919299
213.634469244874,-10100.1605452333
213.747324220703,-10243.8186532918
213.860179196533,-10394.1459641114
213.973034172362,-10552.0692870748
214.085889148191,-10704.9013450252
214.198744124021,-10867.1216297833
214.31159909985,-11033.4226877242
214.424454075679,-11193.8582653408
214.537309051509,-11343.1647715845
214.650164027338,-11513.6300456987
214.763019003167,-11672.9380418096
214.875873978996,-11841.9864718896
214.988728954826,-12014.1097598462
215.101583930655,-12175.1353235596
215.214438906484,-12337.8262650182
215.327293882314,-12493.8016937191
215.440148858143,-12655.3829162936
215.553003833972,-12806.111452056
215.665858809802,-12952.0534285953
215.778713785631,-13104.2531872582
215.89156876146,-13240.4421657404
216.00442373729,-13371.7480105336
216.117278713119,-13500.2247580106
216.230133688948,-13618.146169796
216.342988664777,-13734.3866039839
216.455843640607,-13841.8440255687
216.568698616436,-13933.9994929172
216.681553592265,-14020.2843317673
216.794408568095,-14101.3926247605
216.907263543924,-14165.3140474337
217.020118519753,-14220.8306471028
217.132973495583,-14259.9446126685
217.245828471412,-14300.4353055336
217.358683447241,-14311.45125524
217.47153842307,-14320.4046502628
217.5843933989,-14313.6077526729
217.697248374729,-14291.9994943705
217.810103350558,-14265.6579186621
217.922958326388,-14223.8110979122
218.035813302217,-14176.2501802738
218.148668278046,-14112.0329278886
218.261523253876,-14041.2331283482
218.374378229705,-13968.7325799812
218.487233205534,-13864.0287679772
218.600088181364,-13769.0550317205
218.712943157193,-13657.6449518324
218.825798133022,-13538.8142796678
218.938653108851,-13418.9489983975
219.051508084681,-13285.9093767859
219.16436306051,-13148.57561878
219.277218036339,-13001.2699958505
219.390073012169,-12855.8853269778
219.502927987998,-12712.7857182414
219.615782963827,-12556.192947542
219.728637939657,-12400.2487387491
219.841492915486,-12235.3129269052
219.954347891315,-12073.8252603276
220.067202867145,-11905.7716013519
220.180057842974,-11729.7651867387
220.292912818803,-11559.8620185963
220.405767794632,-11390.2961610018
220.518622770462,-11216.5421537757
220.631477746291,-11042.851029776
220.74433272212,-10869.9717651233
220.85718769795,-10693.5424034173
220.970042673779,-10525.3081282579
221.082897649608,-10355.2653288214
221.195752625438,-10189.1957550321
221.308607601267,-10021.7444216079
221.421462577096,-9866.60599360195
221.534317552926,-9702.45935010335
221.647172528755,-9544.00824295481
221.760027504584,-9393.91674688655
221.872882480413,-9247.8154288678
221.985737456243,-9096.79913610876
222.098592432072,-8959.27957094575
222.211447407901,-8816.12600599421
222.324302383731,-8679.99669781983
222.43715735956,-8549.13645891362
222.550012335389,-8426.14810177235
222.662867311219,-8305.47289809004
222.775722287048,-8187.2960465313
222.888577262877,-8075.40044626849
223.001432238706,-7963.72019009741
223.114287214536,-7864.23481846195
223.227142190365,-7758.16910233465
223.339997166194,-7665.49843730012
223.452852142024,-7578.89631644003
223.565707117853,-7491.69295698259
223.678562093682,-7411.63276644867
223.791417069512,-7334.25882644187
223.904272045341,-7257.81650095933
224.01712702117,-7191.87861682665
224.129981996999,-7131.32235015403
224.242836972829,-7066.82337354062
224.355691948658,-7013.31804892567
224.468546924487,-6964.96755238206
224.581401900317,-6910.57105241053
224.694256876146,-6880.50953669794
224.807111851975,-6839.46751036074
224.919966827805,-6804.89567926387
225.032821803634,-6777.16486169996
225.145676779463,-6747.69778226771
225.258531755293,-6732.98521300936
225.371386731122,-6711.52090804017
225.484241706951,-6698.40247462096
225.59709668278,-6692.17365407217
225.70995165861,-6683.20412773463
225.822806634439,-6690.93866068537
225.935661610268,-6696.81534051443
226.048516586098,-6699.05657969251
226.161371561927,-6711.36594589207
226.274226537756,-6729.59665061162
226.387081513586,-6751.34668981532
226.499936489415,-6777.57264882021
226.612791465244,-6803.56107008596
226.725646441073,-6842.01342994372
226.838501416903,-6879.48166935315
226.951356392732,-6916.51442631823
227.064211368561,-6961.36371808236
227.177066344391,-7007.24014927419
227.28992132022,-7058.90063629648
227.402776296049,-7111.9927253678
227.515631271879,-7167.45740518447
227.628486247708,-7232.33470567729
227.741341223537,-7296.8557322482
227.854196199367,-7357.98061152317
227.967051175196,-7413.02814811624
228.079906151025,-7484.90220438377
228.192761126854,-7561.45148380147
228.305616102684,-7649.16888041128
228.418471078513,-7712.97073823903
228.531326054342,-7781.7847931961
228.644181030172,-7854.28340518483
228.757036006001,-7934.53056129432
228.86989098183,-8009.28810052213
228.98274595766,-8097.63640591084
229.095600933489,-8173.60746020631
229.208455909318,-8237.2382802065
229.321310885148,-8315.37576425835
229.434165860977,-8385.94614711749
229.547020836806,-8454.30689268293
229.659875812635,-8527.11786691567
229.772730788465,-8587.77220425376
229.885585764294,-8651.1514768141
229.998440740123,-8707.03703437911
230.111295715953,-8766.15599700802
230.224150691782,-8811.96472871226
230.337005667611,-8851.81633472574
230.449860643441,-8889.2575865692
230.56271561927,-8918.32739177275
230.675570595099,-8935.77800577208
230.788425570928,-8955.71356373207
230.901280546758,-8964.83979638517
231.014135522587,-8967.16459823574
231.126990498416,-8953.55079360122
231.239845474246,-8933.00823985316
231.352700450075,-8913.04681008793
231.465555425904,-8870.65875474793
231.578410401734,-8827.52906703259
231.691265377563,-8775.87906015809
231.804120353392,-8704.76914719958
231.916975329222,-8634.44511173913
232.029830305051,-8553.27766402511
232.14268528088,-8464.4441655089
232.255540256709,-8368.94590655899
232.368395232539,-8265.91157642367
232.481250208368,-8155.94195125942
232.594105184197,-8040.00034698962
232.706960160027,-7908.40478484454
232.819815135856,-7790.32471815783
232.932670111685,-7647.24318970935
233.045525087515,-7511.39237738288
233.158380063344,-7370.06374973705
233.271235039173,-7215.97753965326
233.384090015002,-7060.65915122572
233.496944990832,-6905.72897039231
233.609799966661,-6746.66974864594
233.72265494249,-6588.76135087711
233.83550991832,-6423.51921086246
233.948364894149,-6257.86480098275
234.061219869978,-6091.55295691461
234.174074845808,-5926.37515945549
234.286929821637,-5755.64212829716
234.399784797466,-5586.37578065385
234.512639773296,-5419.65145587982
234.625494749125,-5249.37339386366
234.738349724954,-5080.7698511024
234.851204700783,-4914.39360867714
234.964059676613,-4750.83429552632
235.076914652442,-4589.49429057155
235.189769628271,-4426.58571427032
235.302624604101,-4268.17837015809
235.41547957993,-4112.50323772724
235.528334555759,-3955.07139537647
235.641189531589,-3803.89426552803
235.754044507418,-3660.78452507764
235.866899483247,-3517.17381866947
235.979754459077,-3372.29923021702
236.092609434906,-3239.45773438532
236.205464410735,-3105.20549621812
236.318319386564,-2973.89118515557
236.431174362394,-2848.06361158045
236.544029338223,-2730.22948723223
236.656884314052,-2608.86914895873
236.769739289882,-2495.34056277045
236.882594265711,-2385.86654383844
236.99544924154,-2284.08480574005
237.10830421737,-2181.37131167129
237.221159193199,-2083.74292989451
237.334014169028,-1995.22873915968
237.446869144857,-1905.44389981543
237.559724120687,-1820.95565170959
237.672579096516,-1738.0049484218
237.785434072345,-1665.87077150641
237.898289048175,-1595.26962496327
238.011144024004,-1529.48684668528
238.123998999833,-1468.49221392543
238.236853975663,-1409.34721949889
238.349708951492,-1356.12404248256
238.462563927321,-1309.48551567824
238.575418903151,-1262.80441082572
238.68827387898,-1219.8045329545
238.801128854809,-1189.94089372935
238.913983830638,-1154.01385026841
239.026838806468,-1128.99053514945
239.139693782297,-1106.13930797487
239.252548758126,-1087.06715396374
239.365403733956,-1069.86624372698
239.478258709785,-1059.74905048179
239.591113685614,-1053.0567822831
239.703968661444,-1052.11331827331
239.816823637273,-1047.47733544122
239.929678613102,-1057.1445203496
240.042533588931,-1065.64040021917
240.155388564761,-1079.96652675688
240.26824354059,-1093.80514482262
240.381098516419,-1113.4743846371
240.493953492249,-1134.51903610491
240.606808468078,-1162.56448191288
240.719663443907,-1191.9615773802
240.832518419737,-1223.03151398332
240.945373395566,-1259.13582949985
241.058228371395,-1297.52634452744
241.171083347225,-1336.6358565378
241.283938323054,-1377.88026307893
241.396793298883,-1425.81465325268
241.509648274712,-1472.3698788007
241.622503250542,-1521.04093513464
241.735358226371,-1570.57034642906
241.8482132022,-1621.19711367575
241.96106817803,-1677.20841178845
242.073923153859,-1733.16755612846
242.186778129688,-1787.23122652319
242.299633105518,-1845.54751319902
242.412488081347,-1904.08563872063
242.525343057176,-1958.21163247445
242.638198033005,-2017.09064025362
242.751053008835,-2077.24118479123
242.863907984664,-2131.91239701523
242.976762960493,-2188.24480654506
243.089617936323,-2244.38984479969
243.202472912152,-2300.14796989844
243.315327887981,-2353.51902796642
243.428182863811,-2404.35007380607
243.54103783964,-2453.46273242543
243.653892815469,-2499.17019715102
243.766747791299,-2542.9567920202
243.879602767128,-2583.27500951408
243.992457742957,-2621.79067428407
244.105312718786,-2656.82169798721
244.218167694616,-2684.14450646085
244.331022670445,-2713.15507403115
244.443877646274,-2733.59765376256
244.556732622104,-2750.3469634758
244.669587597933,-2760.79414261932
244.782442573762,-2765.80108484294
244.895297549592,-2767.58818628774
245.008152525421,-2763.839157938
245.12100750125,-2750.02032295196
245.233862477079,-2732.11406621481
245.346717452909,-2710.63014227844
245.459572428738,-2682.64954601806
245.572427404567,-2650.51421175549
245.685282380397,-2611.03045630237
245.798137356226,-2565.79934861709
245.910992332055,-2512.34884462558
246.023847307885,-2459.71047929214
246.136702283714,-2399.46554667825
246.249557259543,-2338.48861356244
246.362412235373,-2271.89244666854
246.475267211202,-2201.25586322847
246.588122187031,-2128.08573850247
246.70097716286,-2050.26431918453
246.81383213869,-1971.30487183612
246.926687114519,-1891.88201668733
247.039542090348,-1810.75844857127
247.152397066178,-1726.93030313299
247.265252042007,-1637.08316724754
247.378107017836,-1555.48240981063
247.490961993666,-1468.17535687993
247.603816969495,-1383.53527643872
247.716671945324,-1299.95528966308
247.829526921154,-1213.97117613931
247.942381896983,-1132.48319951062
